DATE,ML.BBY - VALUE,ML.CCCTRI - VALUE,ML.BBBEY - VALUE,ML.IGEM - VALUE,ML.BBTRI - VALUE,ML.AAATRI - VALUE,ML.BBBTRI - VALUE,ML.TRI - VALUE,ML.AEY - VALUE,ML.EMCBI - VALUE,ML.CCCY - VALUE,ML.ATRI - VALUE,ML.AAY - VALUE,ML.EMHG - VALUE,ML.HYOAS - VALUE,ML.AATRI - VALUE,ML.EMCTRI - VALUE,ML.USTRI - VALUE,ML.BOAS - VALUE,ML.USEY - VALUE,ML.AAOAS - VALUE,ML.AAAEY - VALUE,ML.BTRI - VALUE,ML.EEMCBI - VALUE,ML.BEY - VALUE,ML.EMHGY - VALUE
2003-06-26,6.54,117.1,4.79,161.37,150.79,356.89,360.77,1427.95,3.65,3.46,14.77,366.05,3.06,222.9,6.03,365.83,160.81,8.78,5.68,4.12,0.51,3.69,129.63,5.18,8.5,4.62
2003-06-27,6.57,116.81,4.8,160.95,150.73,356.47,360.36,1426.35,3.67,3.44,14.81,365.62,3.07,222.61,6.03,365.54,160.53,8.81,5.69,4.13,0.51,3.7,129.57,5.21,8.53,4.67
2003-06-30,6.66,116.96,4.78,161.23,150.92,357.39,361.12,1429.74,3.67,3.43,14.88,366.58,3.04,222.11,6.13,366.4,160.58,8.91,5.79,4.12,0.52,3.67,129.61,5.2,8.63,4.67
2003-07-01,6.7,117.03,4.81,161.28,150.64,356.99,360.23,1427.08,3.69,3.45,14.84,366.05,3.05,222.51,6.15,366.07,160.53,8.94,5.81,4.15,0.52,3.69,129.42,5.17,8.65,4.68
2003-07-02,6.7,117.12,4.78,161.12,150.63,357.44,360.91,1429.34,3.66,3.43,14.84,366.54,3.03,222.3,6.18,366.53,160.4,8.94,5.84,4.12,0.52,3.66,129.46,5.18,8.66,4.7
2003-07-03,6.72,117.07,4.84,160.7,150.53,355.57,359.19,1422.31,3.74,3.46,14.89,364.61,3.09,221.7,6.11,365.06,159.95,8.96,5.76,4.19,0.52,3.74,129.53,5.23,8.65,4.76
2003-07-04,6.72,117.11,4.84,160.74,150.56,355.62,359.26,1422.54,3.74,3.47,14.9,364.67,3.09,221.68,6.11,365.11,159.97,8.96,5.75,4.18,0.52,3.73,129.56,5.22,8.65,4.76
2003-07-07,6.72,117.42,4.88,160.57,150.57,354.79,358.63,1419.4,3.78,3.47,14.88,363.68,3.13,221.34,6.05,364.31,159.73,8.95,5.69,4.23,0.51,3.78,129.7,5.25,8.65,4.79
2003-07-08,6.7,117.83,4.89,160.48,150.66,354.53,358.55,1418.74,3.8,3.44,14.77,363.45,3.16,220.94,5.97,364.03,159.6,8.9,5.59,4.24,0.51,3.8,130.02,5.27,8.57,4.81
2003-07-09,6.71,118.57,4.87,160.6,150.66,354.98,359.15,1420.74,3.79,3.48,14.7,363.9,3.14,220.89,5.97,364.36,159.67,8.87,5.57,4.23,0.51,3.78,130.2,5.25,8.53,4.79
2003-07-10,6.72,118.99,4.83,160.82,150.58,355.49,359.77,1423.07,3.75,3.47,14.62,364.49,3.11,221.14,6.0,364.87,159.91,8.87,5.62,4.19,0.51,3.75,130.16,5.22,8.54,4.76
2003-07-11,6.71,119.27,4.8,161.24,150.78,356.44,360.45,1426.14,3.71,3.48,14.56,365.36,3.07,220.78,6.05,365.66,160.02,8.86,5.69,4.15,0.52,3.71,130.23,5.21,8.55,4.72
2003-07-14,6.7,119.81,4.85,161.1,150.89,355.03,359.27,1421.1,3.77,3.46,14.5,363.94,3.12,220.79,5.94,364.52,160.05,8.84,5.58,4.21,0.5,3.77,130.4,5.15,8.53,4.71
2003-07-15,6.71,120.21,4.99,160.64,150.73,351.44,355.9,1407.61,3.93,3.33,14.3,360.37,3.27,219.97,5.73,361.57,159.51,8.81,5.38,4.36,0.5,3.92,130.38,5.21,8.51,4.78
2003-07-16,6.79,120.14,5.01,160.01,150.19,351.01,355.87,1406.7,3.96,3.35,14.32,359.97,3.31,218.82,5.76,361.1,158.96,8.87,5.4,4.38,0.51,3.96,130.2,5.28,8.56,4.85
2003-07-17,6.8,120.2,5.01,159.53,150.16,351.03,355.77,1406.49,3.96,3.32,14.32,359.96,3.31,219.26,5.75,361.06,158.87,8.87,5.38,4.39,0.5,3.96,130.14,5.29,8.56,4.88
2003-07-18,6.8,119.99,5.01,159.77,150.13,350.72,355.59,1405.5,3.98,3.32,14.43,359.64,3.32,219.93,5.76,360.78,159.12,8.9,5.38,4.4,0.5,3.98,130.09,5.23,8.58,4.85
2003-07-21,6.83,119.92,5.17,159.13,149.97,347.31,352.26,1392.26,4.15,3.25,14.49,356.13,3.47,219.81,5.59,357.9,158.77,8.91,5.19,4.56,0.49,4.13,130.14,5.2,8.57,4.92
2003-07-22,6.86,119.73,5.13,158.38,149.84,348.08,353.03,1395.06,4.11,3.22,14.53,356.81,3.44,219.57,5.66,358.45,158.47,8.96,5.29,4.52,0.49,4.1,129.93,5.2,8.64,4.97
2003-07-23,6.86,119.74,5.08,159.08,149.87,348.89,354.13,1398.69,4.07,3.24,14.53,357.59,3.4,220.09,5.72,359.16,158.91,8.97,5.36,4.48,0.5,4.06,129.87,5.16,8.65,4.92
2003-07-24,6.88,119.6,5.1,158.98,149.78,347.92,353.42,1395.51,4.11,3.18,14.57,356.67,3.43,219.98,5.7,358.42,158.85,8.99,5.33,4.5,0.5,4.1,129.74,5.17,8.67,4.92
2003-07-25,6.89,119.16,5.11,158.72,149.75,347.77,353.06,1394.47,4.11,3.24,14.65,356.46,3.43,220.14,5.73,358.32,158.77,9.02,5.36,4.51,0.5,4.1,129.58,5.13,8.7,4.94
2003-07-28,6.91,118.99,5.21,158.41,149.6,345.81,351.03,1386.56,4.21,3.15,14.72,354.42,3.51,219.71,5.65,356.56,158.54,9.05,5.26,4.61,0.5,4.19,129.58,5.18,8.71,4.97
2003-07-29,6.97,118.59,5.31,157.77,149.24,343.91,348.91,1378.75,4.3,3.18,14.82,352.49,3.6,219.25,5.63,354.94,158.0,9.14,5.28,4.7,0.49,4.28,128.9,5.2,8.84,5.05
2003-07-30,7.06,117.78,5.27,157.54,148.68,345.0,349.66,1382.38,4.25,3.22,15.0,353.63,3.57,218.95,5.83,355.69,157.82,9.26,5.48,4.66,0.52,4.24,128.21,5.25,8.97,5.07
2003-07-31,7.2,117.18,5.52,157.33,148.0,341.74,346.08,1369.38,4.44,3.05,14.55,350.49,3.81,218.82,5.67,353.03,157.52,9.3,5.5,4.88,0.53,4.4,127.75,5.35,9.2,5.16
2003-08-01,7.25,116.26,5.5,156.5,147.5,342.71,346.6,1371.15,4.43,3.06,14.59,350.85,3.82,217.92,5.77,353.31,156.83,9.37,5.63,4.87,0.54,4.37,127.01,5.47,9.3,5.24
2003-08-04,7.24,116.91,5.41,156.24,147.65,343.62,348.35,1377.73,4.34,3.18,14.43,352.56,3.72,217.52,5.84,354.72,156.63,9.35,5.72,4.78,0.55,4.31,127.14,5.53,9.29,5.25
2003-08-05,7.32,116.74,5.54,156.4,147.06,341.66,345.9,1368.0,4.48,3.17,14.47,349.95,3.86,217.4,5.8,352.51,156.41,9.42,5.68,4.91,0.56,4.41,126.75,5.56,9.38,5.27
2003-08-06,7.39,116.03,5.43,156.43,146.78,344.26,348.52,1378.4,4.35,3.27,14.67,352.7,3.75,216.68,6.06,354.82,156.4,9.54,5.97,4.79,0.58,4.3,126.06,5.57,9.5,5.26
2003-08-07,7.39,115.63,5.39,156.79,146.84,345.3,349.3,1381.62,4.32,3.32,14.76,353.54,3.7,216.88,6.15,355.62,156.68,9.57,6.07,4.75,0.57,4.26,125.81,5.54,9.56,5.22
2003-08-08,7.39,116.01,5.37,157.37,146.83,345.59,349.74,1382.85,4.3,3.3,14.69,353.72,3.69,217.91,6.13,355.9,157.27,9.55,6.05,4.74,0.56,4.24,126.05,5.48,9.52,5.15
2003-08-11,7.42,116.18,5.44,157.42,146.68,344.34,348.48,1378.05,4.36,3.21,14.7,352.53,3.75,217.67,6.08,354.76,157.27,9.57,5.99,4.8,0.57,4.3,126.11,5.49,9.54,5.17
2003-08-12,7.41,116.16,5.41,157.15,146.72,344.54,348.71,1379.16,4.33,3.22,14.73,352.87,3.72,218.01,6.13,355.13,157.27,9.58,6.04,4.78,0.58,4.27,126.08,5.48,9.55,5.17
2003-08-13,7.49,116.33,5.59,156.7,146.15,340.79,345.01,1365.03,4.51,3.17,14.7,349.29,3.89,217.85,5.99,352.07,156.7,9.63,5.89,4.95,0.59,4.45,125.78,5.5,9.6,5.26
2003-08-14,7.57,115.37,5.62,155.86,145.61,340.08,344.64,1363.44,4.54,3.14,14.87,348.89,3.93,217.45,6.06,351.62,156.22,9.73,5.95,4.98,0.59,4.5,125.27,5.56,9.7,5.32
2003-08-15,7.54,115.41,5.56,156.62,145.69,341.03,345.62,1367.27,4.48,3.18,14.85,349.89,3.87,217.74,6.07,352.46,156.58,9.69,5.97,4.92,0.58,4.44,125.3,5.53,9.65,5.27
2003-08-18,7.5,115.6,5.52,156.23,146.05,342.12,346.57,1370.8,4.45,3.14,14.81,350.74,3.84,218.25,6.05,353.25,156.69,9.64,5.95,4.89,0.57,4.4,125.71,5.49,9.59,5.28
2003-08-19,7.38,116.29,5.43,156.56,146.85,344.04,348.86,1379.07,4.36,3.15,14.61,352.73,3.75,218.77,5.98,354.93,157.04,9.48,5.85,4.8,0.57,4.31,126.62,5.5,9.41,5.24
2003-08-20,7.32,117.15,5.46,156.87,147.27,343.37,348.3,1376.33,4.41,3.09,14.43,351.88,3.8,219.29,5.81,354.22,157.36,9.37,5.66,4.84,0.57,4.35,127.39,5.46,9.27,5.21
2003-08-21,7.27,117.67,5.53,156.71,147.58,342.14,347.32,1371.78,4.5,3.05,14.26,350.56,3.9,219.23,5.61,352.9,157.22,9.28,5.44,4.92,0.55,4.44,127.95,5.48,9.16,5.24
2003-08-22,7.24,117.99,5.48,156.67,147.84,343.21,348.42,1376.05,4.46,3.04,14.22,351.67,3.85,219.17,5.62,353.81,157.35,9.24,5.44,4.87,0.55,4.39,128.19,5.48,9.12,5.24
2003-08-25,7.22,118.27,5.54,156.42,148.02,342.15,347.37,1371.89,4.51,3.01,14.25,350.57,3.91,219.27,5.53,352.9,157.25,9.22,5.34,4.93,0.54,4.45,128.47,5.47,9.08,5.27
2003-08-26,7.19,118.29,5.5,156.43,148.17,342.9,348.23,1375.11,4.47,2.98,14.25,351.38,3.87,219.75,5.55,353.59,157.52,9.2,5.36,4.89,0.54,4.41,128.56,5.46,9.06,5.26
2003-08-27,7.17,118.91,5.54,156.32,148.29,342.07,347.52,1371.93,4.52,2.99,14.14,350.48,3.92,219.4,5.45,352.73,157.37,9.15,5.25,4.94,0.55,4.46,128.85,5.62,9.0,5.3
2003-08-28,7.11,119.21,5.43,156.52,148.81,344.29,349.85,1380.8,4.41,3.02,14.08,352.71,3.81,220.04,5.5,354.69,157.71,9.09,5.31,4.83,0.55,4.35,129.22,5.51,8.94,5.25
2003-08-29,7.07,119.42,5.44,156.67,149.04,343.89,349.67,1379.71,4.43,3.01,14.02,352.36,3.83,220.23,5.43,354.34,157.83,9.03,5.21,4.84,0.54,4.37,129.56,5.54,8.88,5.23
2003-08-31,7.16,119.48,5.48,156.7,149.1,343.99,349.78,1380.13,4.47,2.94,14.43,352.46,3.86,220.27,5.46,354.43,157.86,9.13,5.24,4.88,0.54,4.34,129.63,5.59,8.97,5.29
2003-09-01,7.15,119.48,5.47,156.73,149.1,344.0,349.8,1380.18,4.46,2.94,14.39,352.47,3.85,220.29,5.46,354.44,157.89,9.12,5.24,4.87,0.54,4.34,129.64,5.58,8.95,5.29
2003-09-02,7.09,120.45,5.56,156.12,149.45,341.94,348.01,1371.93,4.59,2.91,14.19,350.03,3.98,219.92,5.19,352.29,157.47,9.01,4.95,4.98,0.53,4.44,130.32,5.65,8.82,5.36
2003-09-03,7.06,120.86,5.55,156.12,149.75,341.95,348.21,1372.54,4.58,2.86,14.15,350.13,3.96,220.06,5.16,352.51,157.54,8.96,4.92,4.97,0.54,4.44,130.6,5.6,8.78,5.37
2003-09-04,7.02,121.24,5.48,156.39,150.04,343.44,349.56,1378.29,4.48,2.91,14.08,351.71,3.87,220.34,5.25,354.0,157.81,8.95,5.03,4.89,0.54,4.35,130.61,5.62,8.79,5.34
2003-09-05,6.99,121.43,5.32,156.86,150.34,346.32,352.67,1390.37,4.32,3.0,14.06,354.84,3.7,221.15,5.42,356.73,158.41,8.94,5.22,4.72,0.55,4.19,130.68,5.55,8.8,5.28
2003-09-08,6.96,121.79,5.35,157.67,150.6,345.72,352.0,1388.27,4.34,2.96,14.03,354.43,3.72,221.85,5.35,356.35,158.89,8.9,5.15,4.75,0.55,4.23,130.89,5.47,8.76,5.19
2003-09-09,6.93,122.31,5.32,157.78,150.85,346.1,352.59,1390.31,4.31,2.94,13.89,354.89,3.69,221.64,5.34,356.81,159.01,8.84,5.14,4.72,0.55,4.2,131.12,5.48,8.7,5.17
2003-09-10,6.9,122.37,5.22,158.07,151.18,347.88,354.71,1398.13,4.22,2.96,13.91,356.81,3.6,221.95,5.42,358.53,159.32,8.83,5.23,4.63,0.55,4.12,131.25,5.49,8.7,5.13
2003-09-11,6.89,122.42,5.28,158.22,151.17,346.92,353.6,1393.74,4.28,2.92,13.9,355.65,3.66,222.22,5.36,357.52,159.42,8.84,5.18,4.69,0.54,4.17,131.19,5.48,8.71,5.12
2003-09-12,6.88,122.22,5.21,158.62,151.27,348.19,355.12,1399.28,4.22,2.96,13.95,357.01,3.59,222.71,5.42,358.67,159.83,8.83,5.24,4.62,0.54,4.11,131.22,5.45,8.7,5.07
2003-09-15,6.86,122.5,5.16,158.76,151.44,349.03,355.79,1401.98,4.17,2.94,13.89,357.69,3.54,222.83,5.43,359.38,159.96,8.8,5.24,4.57,0.53,4.05,131.29,5.42,8.67,5.06
2003-09-16,6.85,122.78,5.18,158.52,151.47,348.16,355.28,1399.63,4.2,2.94,13.84,357.0,3.57,223.09,5.39,358.84,159.89,8.8,5.22,4.6,0.53,4.08,131.3,5.39,8.68,5.07
2003-09-17,6.78,123.16,5.09,158.77,151.98,349.84,357.52,1407.28,4.13,2.97,13.79,358.76,3.51,223.38,5.41,360.21,160.17,8.73,5.24,4.52,0.54,4.02,131.53,5.4,8.62,5.05
2003-09-18,6.73,123.53,5.1,159.17,152.35,349.96,357.84,1408.16,4.14,2.91,13.72,358.95,3.53,223.62,5.32,360.12,160.52,8.67,5.13,4.53,0.53,4.03,131.89,5.38,8.54,5.01
2003-09-19,6.71,123.94,5.08,159.49,152.52,350.43,358.44,1410.18,4.13,2.89,13.65,359.42,3.53,223.78,5.26,360.4,160.78,8.63,5.1,4.52,0.52,4.03,132.01,5.36,8.5,4.99
2003-09-22,6.75,123.85,5.13,159.29,152.38,349.47,356.99,1405.37,4.17,2.89,13.66,358.34,3.56,222.96,5.28,359.6,160.49,8.66,5.1,4.56,0.52,4.06,131.93,5.35,8.53,5.03
2003-09-23,6.78,123.9,5.12,159.11,152.25,350.14,357.46,1407.45,4.15,2.95,13.7,358.91,3.54,222.89,5.34,360.14,160.42,8.7,5.16,4.54,0.52,4.04,131.84,5.35,8.56,5.03
2003-09-24,6.74,124.04,5.06,159.42,152.55,351.43,358.98,1413.2,4.09,2.95,13.66,360.39,3.48,223.23,5.36,361.31,160.75,8.66,5.18,4.48,0.52,3.98,132.0,5.32,8.52,4.98
2003-09-25,6.72,123.98,5.03,159.83,152.75,351.88,359.77,1415.84,4.07,2.98,13.68,361.0,3.47,223.54,5.37,361.73,161.12,8.65,5.2,4.46,0.52,3.97,132.05,5.28,8.51,4.94
2003-09-26,6.69,123.89,4.96,160.44,152.99,353.37,361.29,1421.92,3.98,2.98,13.7,362.61,3.39,223.81,5.45,363.12,161.59,8.64,5.29,4.38,0.52,3.9,132.0,5.26,8.52,4.87
2003-09-29,6.67,124.08,4.99,160.5,153.1,352.65,360.46,1418.77,4.02,2.98,13.7,361.8,3.42,223.86,5.4,362.49,161.59,8.62,5.23,4.42,0.52,3.93,132.22,5.27,8.49,4.88
2003-09-30,6.72,124.25,4.9,160.93,153.51,355.23,363.12,1429.39,3.91,2.95,13.4,364.61,3.32,224.05,5.51,364.91,162.05,8.61,5.4,4.31,0.53,3.82,132.37,5.52,8.56,4.87
2003-10-01,6.68,124.36,4.89,161.36,153.67,355.4,363.17,1429.69,3.9,2.91,13.33,364.7,3.3,224.36,5.46,365.05,162.33,8.56,5.35,4.3,0.53,3.8,132.58,5.51,8.5,4.85
2003-10-02,6.67,124.73,4.94,160.94,153.73,354.19,361.89,1424.8,3.96,2.87,13.26,363.45,3.35,224.0,5.36,364.03,161.96,8.53,5.24,4.36,0.52,3.86,132.72,5.6,8.47,4.91
2003-10-03,6.72,124.89,5.12,160.0,153.35,350.66,358.08,1410.21,4.14,2.79,13.24,359.74,3.53,223.76,5.18,360.84,161.37,8.55,5.04,4.53,0.51,4.03,132.79,5.65,8.47,5.02
2003-10-06,6.72,125.01,5.06,160.14,153.51,351.85,359.39,1415.17,4.08,2.8,13.25,360.98,3.47,223.9,5.25,361.9,161.53,8.55,5.11,4.48,0.52,3.98,132.91,5.63,8.48,5.0
2003-10-07,6.7,125.56,5.14,159.75,153.52,350.19,357.66,1408.51,4.16,2.81,13.15,359.26,3.54,224.06,5.13,360.54,161.27,8.52,4.99,4.55,0.51,4.05,133.15,5.63,8.44,5.06
2003-10-08,6.69,125.86,5.13,159.59,153.65,350.41,357.86,1409.1,4.15,2.75,13.09,359.33,3.53,226.11,5.1,360.77,161.64,8.48,4.94,4.55,0.51,4.04,133.43,5.58,8.39,5.07
2003-10-09,6.69,126.19,5.16,159.46,153.65,349.49,357.28,1406.1,4.2,2.69,13.05,358.39,3.58,226.7,5.02,359.94,161.66,8.46,4.84,4.58,0.51,4.08,133.68,5.54,8.35,5.08
2003-10-10,6.67,126.32,5.11,159.62,153.89,350.54,358.43,1410.28,4.15,2.66,12.98,359.41,3.53,227.23,5.02,360.79,161.95,8.42,4.84,4.54,0.5,4.03,133.87,5.5,8.32,5.05
2003-10-13,6.66,126.42,5.1,159.65,153.98,350.69,358.62,1410.98,4.15,2.65,12.99,359.58,3.52,227.26,5.01,360.95,162.02,8.42,4.83,4.53,0.5,4.03,133.97,5.51,8.31,5.05
2003-10-14,6.65,126.95,5.18,159.61,154.07,349.32,356.92,1404.34,4.23,2.6,12.88,357.84,3.61,227.06,4.88,359.44,161.88,8.38,4.7,4.61,0.5,4.1,134.24,5.52,8.27,5.07
2003-10-15,6.61,127.3,5.21,159.4,154.28,348.63,356.37,1401.59,4.27,2.55,12.74,356.98,3.66,226.93,4.74,358.65,161.73,8.3,4.54,4.65,0.49,4.15,134.59,5.51,8.18,5.1
2003-10-16,6.59,127.51,5.27,159.27,154.4,347.48,355.73,1397.89,4.36,2.53,12.71,355.79,3.77,227.29,4.62,357.37,161.73,8.27,4.42,4.73,0.49,4.24,134.81,5.47,8.15,5.11
2003-10-17,6.56,127.49,5.19,159.12,154.65,349.06,357.49,1404.11,4.29,2.53,12.72,357.25,3.7,227.06,4.68,358.62,161.65,8.26,4.48,4.65,0.49,4.17,134.89,5.52,8.13,5.14
2003-10-20,6.53,127.71,5.17,159.22,154.91,349.59,358.06,1406.17,4.28,2.57,12.7,357.74,3.68,226.51,4.68,359.03,161.63,8.24,4.51,4.64,0.48,4.15,134.93,5.56,8.13,5.14
2003-10-21,6.5,127.85,5.2,159.35,155.12,349.88,357.57,1405.8,4.27,2.58,12.67,357.99,3.68,226.47,4.68,359.22,161.8,8.22,4.52,4.64,0.48,4.14,134.93,5.53,8.12,5.12
2003-10-22,6.51,127.52,5.14,159.68,155.1,351.11,358.81,1411.47,4.19,2.62,12.76,359.67,3.59,226.21,4.81,360.69,161.94,8.27,4.67,4.57,0.48,4.08,134.76,5.55,8.18,5.09
2003-10-23,6.55,127.46,5.17,159.75,154.86,350.52,358.01,1408.72,4.22,2.62,12.78,359.03,3.62,225.86,4.82,360.2,161.9,8.31,4.69,4.6,0.48,4.11,134.48,5.58,8.22,5.1
2003-10-24,6.51,127.54,5.08,159.7,155.15,352.59,360.23,1417.09,4.12,2.66,12.78,361.14,3.53,225.94,4.89,361.94,162.03,8.27,4.75,4.51,0.48,4.01,134.39,5.56,8.18,5.07
2003-10-27,6.49,127.7,5.12,159.76,155.32,351.63,359.43,1413.81,4.17,2.66,12.76,360.28,3.58,225.59,4.8,361.15,162.0,8.25,4.66,4.55,0.48,4.07,134.58,5.6,8.15,5.08
2003-10-28,6.46,127.93,5.03,159.88,155.65,353.18,361.16,1420.28,4.08,2.68,12.74,361.87,3.49,225.27,4.87,362.58,162.09,8.23,4.73,4.47,0.48,3.98,134.72,5.61,8.14,5.06
2003-10-29,6.46,128.16,5.1,160.03,155.66,351.63,359.69,1414.33,4.16,2.66,12.69,360.31,3.57,225.13,4.77,361.14,162.19,8.2,4.62,4.54,0.48,4.06,134.84,5.6,8.11,5.04
2003-10-30,6.45,128.3,5.16,159.84,155.75,350.61,358.72,1410.13,4.23,2.59,12.66,359.14,3.64,224.31,4.68,359.99,161.99,8.2,4.53,4.6,0.48,4.12,134.93,5.57,8.11,5.06
2003-10-31,6.44,128.51,5.17,159.86,155.93,351.46,359.49,1413.33,4.22,2.67,13.0,360.02,3.66,225.13,4.73,360.69,162.35,8.25,4.44,4.61,0.48,4.1,135.05,5.65,8.05,5.1
2003-11-03,6.43,128.62,5.22,159.46,155.95,350.46,358.41,1409.07,4.28,2.6,12.92,358.91,3.72,225.13,4.65,359.64,162.22,8.22,4.35,4.66,0.5,4.15,135.2,5.69,8.01,5.13
2003-11-04,6.41,128.76,5.17,159.68,156.15,351.49,359.49,1413.43,4.23,2.62,12.89,360.07,3.66,225.97,4.68,360.7,162.56,8.2,4.39,4.61,0.49,4.11,135.37,5.65,8.0,5.1
2003-11-05,6.41,128.59,5.24,159.65,156.1,350.55,358.08,1408.75,4.29,2.59,12.92,359.06,3.73,225.85,4.62,359.76,162.59,8.2,4.32,4.68,0.49,4.17,135.4,5.65,7.98,5.1
2003-11-06,6.43,128.97,5.31,159.16,156.03,349.36,356.6,1403.41,4.35,2.55,12.87,357.77,3.79,225.45,4.56,358.65,162.27,8.2,4.25,4.74,0.49,4.21,135.44,5.7,7.99,5.15
2003-11-07,6.45,129.06,5.33,158.9,155.97,348.83,356.29,1401.67,4.39,2.51,12.86,357.21,3.83,225.25,4.52,358.11,162.12,8.21,4.22,4.77,0.49,4.25,135.42,5.73,7.99,5.18
2003-11-10,6.44,129.35,5.34,158.99,156.06,348.52,356.21,1401.17,4.4,2.52,12.8,357.04,3.85,225.56,4.5,357.97,162.26,8.2,4.2,4.78,0.49,4.26,135.54,5.68,7.99,5.17
2003-11-11,6.44,129.38,5.34,158.94,156.09,348.57,356.28,1401.41,4.4,2.52,12.8,357.1,3.85,225.49,4.5,358.02,162.29,8.2,4.2,4.78,0.49,4.26,135.57,5.7,7.99,5.17
2003-11-12,6.43,129.22,5.25,159.07,156.17,349.69,358.46,1407.62,4.35,2.53,12.84,358.21,3.81,225.73,4.55,358.85,162.48,8.2,4.26,4.72,0.5,4.22,135.55,5.69,8.0,5.16
2003-11-13,6.38,129.1,5.1,159.64,156.69,352.31,361.82,1419.54,4.21,2.57,12.92,361.04,3.67,226.36,4.69,361.24,162.97,8.19,4.4,4.57,0.5,4.09,135.66,5.62,7.99,5.09
2003-11-14,6.35,129.16,5.03,160.22,156.9,353.52,363.29,1424.98,4.15,2.62,12.91,362.38,3.6,226.74,4.74,362.42,163.37,8.17,4.45,4.51,0.5,4.03,135.82,5.6,7.97,5.03
2003-11-17,6.3,129.24,4.98,160.58,157.16,354.49,364.19,1428.64,4.09,2.63,12.87,363.35,3.54,227.07,4.74,363.32,163.67,8.11,4.46,4.45,0.49,3.97,136.01,5.58,7.9,4.98
2003-11-18,6.28,129.35,4.96,160.43,157.32,354.85,364.67,1430.19,4.08,2.64,12.81,363.71,3.55,226.69,4.73,363.48,163.58,8.09,4.45,4.44,0.5,3.97,136.05,5.56,7.89,4.99
2003-11-19,6.29,129.75,5.03,160.44,157.22,353.61,363.12,1424.67,4.15,2.62,12.73,362.4,3.61,226.44,4.65,362.34,163.54,8.08,4.38,4.51,0.5,4.03,136.13,5.59,7.89,5.0
2003-11-20,6.27,129.77,4.98,160.65,157.41,354.94,364.47,1430.18,4.08,2.62,12.79,363.88,3.54,226.54,4.76,363.6,163.72,8.12,4.54,4.44,0.5,3.97,136.17,5.57,7.96,5.0
2003-11-21,6.26,129.86,4.97,161.06,157.58,355.17,364.71,1431.08,4.07,2.62,12.78,364.12,3.54,227.19,4.75,363.71,164.12,8.1,4.52,4.44,0.5,3.96,136.27,5.52,7.94,4.95
2003-11-24,6.26,130.38,5.03,160.44,157.62,353.76,363.41,1425.7,4.15,2.59,12.72,362.66,3.62,227.16,4.67,362.47,163.78,8.1,4.45,4.51,0.5,4.03,136.44,5.66,7.96,5.03
2003-11-25,6.24,130.68,4.99,160.61,157.84,354.53,364.38,1429.1,4.12,2.59,12.66,363.47,3.59,227.55,4.62,363.09,163.98,8.02,4.35,4.47,0.5,4.0,136.57,5.67,7.82,5.01
2003-11-26,6.23,130.81,5.04,160.47,157.9,353.62,363.47,1425.38,4.17,2.57,12.64,362.47,3.65,227.61,4.55,362.19,163.95,8.01,4.27,4.53,0.49,4.06,136.67,5.69,7.81,5.04
2003-11-27,6.23,130.84,5.04,160.44,157.93,353.67,363.53,1425.62,4.17,2.56,12.65,362.53,3.65,227.71,4.55,362.24,163.95,8.01,4.27,4.53,0.49,4.05,136.71,5.7,7.8,5.04
2003-11-28,6.24,130.9,5.11,160.0,157.84,352.19,362.0,1419.75,4.24,2.49,12.62,361.05,3.72,227.47,4.46,360.92,163.68,8.0,4.17,4.6,0.49,4.13,136.73,5.63,7.79,5.06
2003-11-30,6.21,130.97,5.15,160.05,157.9,352.29,362.13,1420.22,4.27,2.47,12.75,361.16,3.75,227.55,4.48,361.03,163.74,8.09,4.22,4.63,0.49,4.18,136.79,5.63,7.91,5.15
2003-12-01,6.22,131.3,5.2,159.31,157.82,351.26,361.16,1416.08,4.33,2.44,12.63,360.01,3.82,227.34,4.37,359.94,163.27,8.05,4.09,4.68,0.49,4.23,136.92,5.64,7.86,5.22
2003-12-02,6.2,131.78,5.17,159.62,158.03,351.8,361.77,1418.06,4.31,2.44,12.55,360.42,3.79,227.9,4.35,360.32,163.48,8.01,4.06,4.66,0.49,4.21,137.28,5.6,7.81,5.21
2003-12-03,6.17,132.39,5.18,159.91,158.22,351.22,361.71,1416.8,4.34,2.43,12.44,359.88,3.82,228.92,4.27,359.82,163.78,7.95,3.97,4.68,0.49,4.23,137.76,5.52,7.73,5.18
2003-12-04,6.13,132.52,5.12,160.0,158.54,352.02,362.86,1420.73,4.29,2.42,12.44,360.77,3.78,229.03,4.26,360.57,163.9,7.9,3.95,4.63,0.49,4.2,138.23,5.52,7.67,5.18
2003-12-05,6.07,132.92,4.98,160.69,158.98,354.93,365.91,1432.65,4.13,2.5,12.35,363.85,3.61,229.73,4.39,363.35,164.51,7.84,4.08,4.48,0.5,4.05,138.49,5.47,7.62,5.09
2003-12-08,6.07,133.23,5.03,160.95,159.1,353.79,364.69,1428.2,4.18,2.45,12.29,362.77,3.66,229.74,4.29,362.47,164.65,7.82,3.97,4.53,0.49,4.1,138.82,5.45,7.59,5.08
2003-12-09,6.06,133.4,5.09,160.97,159.14,352.6,363.45,1423.28,4.25,2.41,12.28,361.48,3.72,229.9,4.19,361.34,164.73,7.8,3.87,4.59,0.48,4.16,138.96,5.44,7.56,5.08
